"customer_identifier","opponent","event_day_of_week","days_before_event","section_name","channel","price_level","primary_tickets_sold","churn"
"9a7ef465",27,"Saturday",1,51,"Back Office","R - 300L",2,1
"badaca93",31,"Tuesday",53,19,"Web","G - 100L",2,0
NA,17,"Tuesday",0,28,"Box Office","D - 100L",1,1
"9237c14e",10,"Wednesday",163,16,"Web","C - 100L",2,0
"49086db3",24,"Thursday",11,44,"Web","L2 - 200L",2,0
"f3f839d3",27,"Saturday",6,52,"Web","Q - 300L",3,0
"11b87c7e",4,"Thursday",0,33,"Web","D - 100L",2,1
"d68efe0f",25,"Thursday",22,71,"Web","R - 300L",3,0
"c9fdd094",16,"Saturday",16,16,"Back Office","C - 100L",2,0
NA,14,"Wednesday",0,41,"Box Office","K - 200L",3,1
"06bc647d",22,"Thursday",3,72,"Web","R - 300L",5,0
"3a2dda8b",31,"Saturday",143,18,"Web","D - 100L",5,1
"c3cae7cb",18,"Saturday",0,60,"Back Office","R - 300L",1,0
"468ebc7e",25,"Thursday",0,8,"Box Office","J",4,1
"b3ba8a32",5,"Thursday",79,80,"Back Office","P - 300L",4,1
"70221669",20,"Tuesday",93,16,"Web","C - 100L",2,0
"f221f02b",22,"Wednesday",21,50,"Back Office","R - 300L",3,1
"c288a02a",12,"Wednesday",35,31,"Back Office","H - 100L",3,0
"88821d7d",10,"Thursday",0,32,"Web","F -100L",3,1
"0e446ef2",29,"Monday",113,26,"Web","C - 100L",3,0
"2d734741",11,"Tuesday",0,33,"Back Office","D - 100L",26,1
"7f20c022",10,"Saturday",46,21,"Back Office","I - 100L",2,0
"5f5916e1",10,"Wednesday",0,29,"Back Office","F -100L",24,0
"14e2d38a",31,"Saturday",0,44,"Back Office","L2 - 200L",15,1
"1c50e248",16,"Saturday",11,22,"Web","I - 100L",4,0
"1e652ccf",23,"Saturday",0,39,"Web","M - 200L",2,0
"81c1155e",18,"Saturday",0,48,"Web","O - 300L",2,0
"e155cfc7",8,"Saturday",65,64,"Web","O - 300L",3,0
"ea158e0a",2,"Wednesday",24,21,"Web","I - 100L",7,1
"bf59b183",21,"Saturday",113,74,"Web","Q - 300L",5,0
"c288a02a",12,"Wednesday",12,67,"Back Office","R - 300L",1,0
"10962bdd",25,"Thursday",0,43,"Web","L2 - 200L",2,0
"b3ba8a32",15,"Saturday",10,41,"Back Office","K - 200L",2,1
"a8d9247b",12,"Saturday",5,43,"Web","L2 - 200L",5,0
"f3795409",19,"Sunday",0,41,"Web","K - 200L",3,0
"38cda038",13,"Monday",0,71,"Web","R - 300L",1,0
"159211b4",31,"Saturday",169,21,"Web","G - 100L",2,1
"00b8ae24",16,"Saturday",12,27,"Web","D - 100L",4,1
"6199a44f",21,"Thursday",49,25,"Web","D - 100L",2,0
"fab2351e",9,"Thursday",0,47,"Box Office","P - 300L",4,1
"c06f5848",27,"Wednesday",2,72,"Back Office","R - 300L",4,0
"59430e3f",20,"Tuesday",2,21,"Web","G - 100L",1,0
"4258d543",24,"Saturday",43,18,"Web","D - 100L",2,0
"14e2d38a",31,"Saturday",18,22,"Back Office","G - 100L",2,1
"e1c54ffb",13,"Monday",0,25,"Web","D - 100L",3,0
"32445281",29,"Monday",41,34,"Web","D - 100L",4,0
"ae26752d",6,"Wednesday",0,70,"Back Office","R - 300L",4,0
"c410746f",25,"Thursday",1,71,"Web","R - 300L",3,1
"a56aa970",30,"Sunday",1,31,"Web","H - 100L",2,0
"d7f48408",23,"Saturday",68,31,"Web","H - 100L",3,0
"929cb14b",15,"Friday",1,73,"Web","Q - 300L",2,0
"df9227a0",28,"Thursday",3,45,"Back Office","L2 - 200L",3,0
"c142e202",1,"Thursday",0,80,"Web","P - 300L",5,0
"9a7ef465",2,"Wednesday",2,66,"Back Office","P - 300L",6,1
"fb10408a",20,"Thursday",3,51,"Web","Q - 300L",4,0
"02c974dc",27,"Saturday",2,31,"Back Office","H - 100L",6,0
"60b7dc51",15,"Friday",2,55,"Web","R - 300L",2,0
"1a3aa62a",11,"Tuesday",136,25,"Web","D - 100L",1,0
"f2f62faa",29,"Monday",0,46,"Web","K - 200L",2,0
"8806557e",2,"Monday",42,26,"Back Office","C - 100L",1,1
"aecea456",20,"Sunday",55,47,"Back Office","P - 300L",3,0
"6781049d",30,"Sunday",0,26,"Web","C - 100L",1,0
"8c346fa5",25,"Saturday",27,23,"Web","G - 100L",5,0
"3fe2f005",13,"Monday",51,47,"Web","O - 300L",2,0
"cabc0efb",15,"Friday",2,56,"Web","R - 300L",8,1
"8f42af24",21,"Saturday",15,29,"Web","F -100L",2,0
NA,19,"Saturday",0,34,"Box Office","D - 100L",2,1
"f1df33ae",29,"Monday",13,48,"Web","O - 300L",2,0
"b3ba8a32",5,"Thursday",3,46,"Back Office","K - 200L",3,1
"e872c706",18,"Saturday",17,33,"Web","D - 100L",2,0
"4e1e4995",30,"Saturday",3,22,"Back Office","I - 100L",2,1
"c9d0415e",24,"Thursday",37,27,"Web","D - 100L",2,0
"14e2d38a",31,"Saturday",17,30,"Back Office","H - 100L",4,1
"ebc2e163",3,"Saturday",17,36,"Back Office","M - 200L",3,0
"e5a0d50a",1,"Monday",30,36,"Web","M - 200L",4,0
"f203590e",4,"Thursday",138,54,"Web","R - 300L",1,1
NA,20,"Sunday",0,61,"Box Office","R - 300L",2,1
"4e1e4995",3,"Saturday",5,36,"Back Office","M - 200L",4,1
"3664846b",31,"Saturday",7,73,"Web","Q - 300L",4,0
"4e1e4995",13,"Tuesday",13,27,"Back Office","D - 100L",8,1
"bb6c2038",1,"Saturday",0,78,"Back Office","R - 300L",32,0
"3d6add62",31,"Tuesday",4,21,"Web","I - 100L",4,0
NA,27,"Saturday",0,66,"Box Office","P - 300L",2,1
"b4189f9c",8,"Saturday",229,36,"Web","L1 - 200L",1,0
"035978a3",30,"Sunday",0,40,"Web","L1 - 200L",2,1
"a05a1c4b",10,"Thursday",79,26,"Web","C - 100L",1,0
"ae26752d",6,"Wednesday",1,32,"Back Office","F -100L",7,0
"c9fdd094",16,"Saturday",17,16,"Back Office","C - 100L",6,0
"802d5c9a",27,"Thursday",0,78,"Web","R - 300L",2,0
"bdf603f1",25,"Thursday",2,79,"Web","O - 300L",5,1
"5f5916e1",10,"Wednesday",2,28,"Back Office","D - 100L",1,0
"0b5eab88",21,"Saturday",1,54,"Web","R - 300L",3,0
"eb281bf3",30,"Tuesday",18,25,"Web","D - 100L",2,0
"60987a56",3,"Tuesday",54,11,"Web","J",2,0
"30ea4b01",29,"Monday",0,43,"Web","K - 200L",8,1
"af4235af",31,"Tuesday",19,70,"Web","R - 300L",3,0
"11d493b0",18,"Saturday",54,48,"Web","O - 300L",3,1
"2d4e832c",4,"Wednesday",2,23,"Back Office","G - 100L",2,0
"358d6e35",26,"Tuesday",11,47,"Web","P - 300L",2,0
"906a8aea",11,"Tuesday",70,63,"Web","N - 300L",2,0
"93e4cae4",31,"Saturday",0,66,"Web","P - 300L",3,0
"3b620600",2,"Wednesday",0,61,"Web","R - 300L",2,0
"d4cdb6a8",20,"Sunday",6,29,"Web","F -100L",1,0
"9a73157d",21,"Sunday",13,80,"Web","P - 300L",2,0
"1d952ab1",20,"Tuesday",0,72,"Web","R - 300L",1,0
"b7689eff",17,"Tuesday",197,38,"Web","L1 - 200L",2,0
"3d32ea8c",18,"Saturday",18,38,"Web","L1 - 200L",3,0
"bef60062",12,"Saturday",0,75,"Web","R - 300L",1,0
"ac13db56",3,"Thursday",96,47,"Web","P - 300L",2,0
"35699d92",4,"Thursday",0,8,"Web","J",1,0
"f221f02b",9,"Monday",28,50,"Back Office","R - 300L",2,1
"1ffde5bd",29,"Monday",1,52,"Web","Q - 300L",3,0
"1f3f7388",5,"Thursday",25,27,"Web","D - 100L",2,0
"853bb54e",15,"Saturday",54,34,"Back Office","D - 100L",3,0
"2f6d22fe",13,"Sunday",10,65,"Web","P - 300L",3,0
"9a7ef465",2,"Wednesday",30,50,"Back Office","R - 300L",2,1
"73ecaa0c",31,"Saturday",31,67,"Web","R - 300L",1,1
"3a7f6a49",4,"Thursday",0,33,"Web","D - 100L",3,0
"b3df6b16",20,"Tuesday",25,17,"Web","D - 100L",2,1
"e8f6b8b5",15,"Saturday",10,18,"Back Office","D - 100L",5,1
"b3ba8a32",7,"Monday",14,20,"Back Office","G - 100L",3,1
"860e2553",14,"Wednesday",2,65,"Back Office","P - 300L",10,0
"c2aab452",2,"Wednesday",16,21,"Web","I - 100L",7,0
"192d7f72",20,"Tuesday",63,19,"Web","G - 100L",3,1
"d3ee6220",14,"Wednesday",0,58,"Web","R - 300L",2,0
"2d734741",11,"Tuesday",55,53,"Back Office","R - 300L",5,1
"35f0774a",20,"Tuesday",19,33,"Web","D - 100L",2,1
"657ebf41",11,"Saturday",0,16,"Web","C - 100L",2,0
"639838fd",30,"Sunday",67,16,"Web","C - 100L",2,0
"20bd8abc",20,"Thursday",2,75,"Web","Q - 300L",1,1
"8917197b",31,"Saturday",152,62,"Web","N - 300L",2,1
"fd9da72c",4,"Thursday",0,40,"Web","L1 - 200L",5,0
"facdf364",12,"Saturday",0,32,"Web","F -100L",1,0
"7ace199e",21,"Saturday",54,47,"Web","O - 300L",2,0
"6e25bbda",30,"Saturday",4,22,"Back Office","I - 100L",6,0
"8bb783c3",24,"Saturday",17,35,"Back Office","L1 - 200L",2,0
"df89315b",21,"Saturday",84,17,"Web","D - 100L",2,0
"ef9b1be5",26,"Sunday",17,45,"Back Office","L2 - 200L",6,0
"db0c8c43",2,"Wednesday",0,76,"Web","R - 300L",2,0
"761c1b96",18,"Saturday",4,46,"Back Office","K - 200L",1,1
"4e1e4995",3,"Saturday",33,61,"Back Office","R - 300L",2,1
"b7ef7cfa",19,"Thursday",1,53,"Web","R - 300L",2,0
"a933e995",18,"Saturday",95,53,"Back Office","R - 300L",2,0
"308e22b7",20,"Tuesday",0,67,"Box Office","R - 300L",1,0
"fd5395f9",16,"Thursday",0,79,"Web","O - 300L",3,1
"f2eefb07",6,"Thursday",140,46,"Web","K - 200L",5,1
"02990a9f",6,"Tuesday",49,21,"Web","I - 100L",2,0
"ca42d4cb",12,"Thursday",82,27,"Web","D - 100L",2,0
"78885eb9",31,"Saturday",12,16,"Web","C - 100L",3,0
"31116398",3,"Tuesday",0,46,"Web","K - 200L",1,0
"81ea4c05",9,"Thursday",7,47,"Web","O - 300L",2,0
"f203590e",30,"Tuesday",66,51,"Web","R - 300L",1,1
"45cb0132",31,"Saturday",37,26,"Web","C - 100L",2,0
"4e1e4995",14,"Wednesday",12,19,"Back Office","G - 100L",4,1
"22983601",16,"Saturday",10,39,"Web","L1 - 200L",2,0
"18c1f773",21,"Saturday",5,16,"Web","C - 100L",2,0
"732d84fc",14,"Thursday",42,23,"Web","G - 100L",4,0
"d7f8baf4",11,"Thursday",8,48,"Call Center","O - 300L",2,0
"ebc2e163",3,"Saturday",12,31,"Back Office","H - 100L",3,0
"469bc1c4",27,"Monday",0,18,"Web","D - 100L",1,0
"e8adfd9a",13,"Sunday",10,50,"Web","R - 300L",1,0
"de6744b7",9,"Monday",0,80,"Back Office","O - 300L",12,0
"f6328251",13,"Monday",67,31,"Web","F -100L",2,0
"3cb8d69b",29,"Monday",0,36,"Web","M - 200L",2,0
"2d734741",24,"Monday",0,23,"Back Office","G - 100L",2,1
"2d4e832c",4,"Wednesday",9,64,"Back Office","O - 300L",2,0
"026797fe",18,"Saturday",25,47,"Web","O - 300L",7,0
"d457397d",5,"Wednesday",33,16,"Web","C - 100L",1,0
"b3ba8a32",5,"Thursday",79,49,"Back Office","P - 300L",6,1
"0e5cca63",3,"Saturday",3,19,"Back Office","G - 100L",5,1
"194307ad",3,"Saturday",98,29,"Web","F -100L",5,0
"426d0122",10,"Saturday",17,49,"Web","O - 300L",1,0
"1b5751ef",8,"Saturday",2,35,"Back Office","L1 - 200L",2,0
"b3ba8a32",15,"Saturday",68,33,"Back Office","D - 100L",2,1
"2d4e832c",4,"Wednesday",20,21,"Back Office","I - 100L",2,0
"b3ba8a32",20,"Sunday",151,22,"Back Office","I - 100L",2,1
"8ab1655a",25,"Thursday",20,35,"Web","L1 - 200L",3,0
"b3ba8a32",23,"Monday",0,30,"Back Office","H - 100L",9,1
"89a29bd6",28,"Saturday",15,31,"Web","F -100L",2,0
"0e5cca63",23,"Saturday",0,50,"Back Office","R - 300L",14,1
"b3ba8a32",7,"Monday",28,32,"Back Office","F -100L",2,1
"55376a29",31,"Tuesday",12,23,"Web","G - 100L",2,0
NA,27,"Monday",0,79,"Box Office","O - 300L",4,1
"7de7e93e",31,"Tuesday",7,79,"Web","P - 300L",2,0
"8471bd03",16,"Thursday",4,26,"Web","C - 100L",2,0
"0eea5f72",31,"Saturday",13,71,"Web","R - 300L",3,0
NA,24,"Wednesday",0,33,"Box Office","D - 100L",2,1
"0e5cca63",9,"Friday",2,70,"Back Office","R - 300L",5,1
"2d734741",24,"Monday",10,47,"Back Office","P - 300L",4,1
"860e2553",14,"Wednesday",13,36,"Back Office","M - 200L",4,0
"eb1ca7a0",16,"Saturday",0,55,"Back Office","Q - 300L",2,0
"cad17893",17,"Saturday",80,42,"Web","L2 - 200L",2,0
"0d2b27bb",2,"Wednesday",0,23,"Box Office","G - 100L",2,0
"7335c7e4",15,"Friday",3,17,"Web","D - 100L",2,0
"7611df9f",17,"Saturday",11,30,"Web","H - 100L",3,0
"2736824c",2,"Wednesday",0,24,"Web","D - 100L",3,0
"8bb783c3",24,"Saturday",22,16,"Back Office","C - 100L",2,0
NA,23,"Monday",0,71,"Box Office","R - 300L",2,1
"8bb783c3",24,"Saturday",36,80,"Back Office","O - 300L",2,0
"ed870228",31,"Tuesday",40,33,"Web","D - 100L",3,0
"3ec9ab2f",8,"Saturday",226,65,"Web","O - 300L",2,0
"5b81afd7",12,"Saturday",6,51,"Web","Q - 300L",2,1
"9b939880",10,"Thursday",0,32,"Web","F -100L",3,0
"62de223b",5,"Thursday",61,26,"Web","C - 100L",2,0
"ce3176af",25,"Thursday",5,12,"Web","J",2,1
"1aeed038",5,"Wednesday",0,28,"Web","D - 100L",2,0
"c7891eb5",28,"Sunday",17,17,"Web","D - 100L",2,0
"d9f754b0",11,"Thursday",11,48,"Web","P - 300L",2,0
"71dd1593",13,"Tuesday",0,22,"Back Office","I - 100L",1,0
"7af823eb",9,"Thursday",1,26,"Web","C - 100L",2,0
"b398311c",5,"Wednesday",0,43,"Web","L2 - 200L",3,0
"ed9c5db2",3,"Saturday",19,22,"Back Office","I - 100L",8,0
"a59cf79b",11,"Saturday",0,56,"Web","Q - 300L",5,0
"7fa2b39b",16,"Saturday",8,73,"Web","R - 300L",1,1
"dbf18301",29,"Monday",66,26,"Web","C - 100L",2,0
"3559673c",18,"Saturday",0,16,"Web","C - 100L",3,0
"d8cc6c36",3,"Thursday",11,32,"Web","F -100L",3,0
"f221f02b",23,"Monday",7,22,"Back Office","I - 100L",6,1
"644beb39",21,"Saturday",34,47,"Web","O - 300L",3,0
"039c5d67",9,"Thursday",42,29,"Web","F -100L",2,0
"d36653a8",5,"Thursday",219,45,"Web","L2 - 200L",2,0
"707043ab",29,"Monday",4,50,"Web","R - 300L",3,0
"eb45fff5",30,"Thursday",7,25,"Back Office","D - 100L",4,1
"0e5cca63",31,"Saturday",1,38,"Back Office","L1 - 200L",4,1
"9234ac0b",3,"Thursday",0,43,"Web","L2 - 200L",3,1
"5f5916e1",10,"Wednesday",0,24,"Back Office","D - 100L",4,0
"b3ba8a32",31,"Saturday",61,26,"Back Office","C - 100L",3,1
"a746686a",25,"Saturday",0,41,"Back Office","K - 200L",3,0
"1360ef45",24,"Thursday",0,72,"Web","R - 300L",1,0
"a4c61435",24,"Thursday",18,31,"Web","H - 100L",4,0
"cc649d52",5,"Thursday",0,61,"Box Office","R - 300L",1,0
"bfc7929d",5,"Thursday",9,26,"Back Office","C - 100L",2,1
"9a7ef465",16,"Saturday",5,24,"Back Office","D - 100L",8,1
"5852595e",11,"Saturday",98,26,"Web","C - 100L",2,0
"c68ad4d8",31,"Saturday",254,72,"Back Office","R - 300L",2,0
"9a7ef465",2,"Wednesday",1,58,"Back Office","R - 300L",2,1
"4e1e4995",14,"Wednesday",57,44,"Back Office","L2 - 200L",4,1
"277bb413",2,"Wednesday",15,31,"Web","H - 100L",1,1
"ae26752d",6,"Wednesday",2,43,"Back Office","L2 - 200L",2,0
"4e1e4995",13,"Tuesday",0,64,"Back Office","O - 300L",26,1
"ad34fa21",29,"Monday",147,34,"Web","D - 100L",2,0
"8362f19c",12,"Saturday",1,55,"Web","R - 300L",5,1
"119d1f8e",6,"Thursday",0,23,"Back Office","G - 100L",5,0
"3a550ada",24,"Thursday",136,17,"Web","D - 100L",3,0
"fece2bba",5,"Wednesday",4,25,"Web","D - 100L",1,0
"ae26752d",6,"Wednesday",7,46,"Back Office","K - 200L",2,0
"5f5916e1",10,"Wednesday",16,79,"Back Office","P - 300L",3,0
"1ec66595",22,"Wednesday",2,21,"Back Office","I - 100L",4,0
"95480ac5",5,"Tuesday",0,16,"Box Office","C - 100L",2,0
"51b11cbf",16,"Tuesday",4,46,"Web","K - 200L",3,0
"d8f9b804",27,"Thursday",0,65,"Web","N - 300L",1,1
"cf5cc050",3,"Sunday",0,65,"Back Office","P - 300L",22,0
"cf5cc050",3,"Sunday",4,67,"Back Office","R - 300L",4,0
"f221f02b",24,"Saturday",68,43,"Back Office","L2 - 200L",3,1
"10ac71ab",24,"Thursday",0,80,"Web","P - 300L",1,0
"ca11f9e2",20,"Tuesday",111,21,"Web","I - 100L",2,1
"d6ac5de8",2,"Wednesday",5,53,"Web","Q - 300L",2,1
"14e2d38a",31,"Saturday",30,71,"Back Office","R - 300L",4,1
"9329a972",25,"Thursday",0,32,"Web","F -100L",2,0
"0edd4e3a",6,"Tuesday",4,27,"Web","D - 100L",2,0
"7a16cd35",3,"Sunday",9,77,"Web","R - 300L",4,0
"0709ab12",2,"Wednesday",0,73,"Web","R - 300L",1,0
"adedf81a",31,"Saturday",0,16,"Web","C - 100L",2,0
"85e030e1",4,"Saturday",55,63,"Web","O - 300L",1,1
"3295b4fc",16,"Saturday",73,64,"Web","O - 300L",2,0
"bad093e3",18,"Saturday",0,37,"Web","L1 - 200L",1,0
"c06f5848",27,"Wednesday",16,73,"Back Office","Q - 300L",1,0
"6fd4131c",20,"Thursday",14,53,"Back Office","R - 300L",5,0
"8bb783c3",24,"Saturday",32,49,"Back Office","O - 300L",3,0
"e79e008c",25,"Thursday",0,27,"Web","D - 100L",4,0
"55aa6912",3,"Saturday",27,58,"Web","R - 300L",4,0
"2d734741",11,"Tuesday",19,73,"Back Office","Q - 300L",5,1
"31baa376",31,"Saturday",84,32,"Web","F -100L",2,0
"961e3dd0",17,"Saturday",41,67,"Web","R - 300L",2,0
"40321e1d",11,"Saturday",78,48,"Web","O - 300L",3,1
"b3ba8a32",31,"Saturday",44,48,"Back Office","O - 300L",2,1
"2d4e832c",4,"Wednesday",16,23,"Back Office","G - 100L",3,0
"38bbf07a",16,"Saturday",89,26,"Web","C - 100L",2,0
"ca5271fa",13,"Sunday",26,62,"Web","P - 300L",2,0
"30ea4b01",18,"Saturday",0,34,"Web","D - 100L",4,1
"d07bc040",3,"Sunday",1,70,"Web","R - 300L",3,0
"14e2d38a",31,"Saturday",87,19,"Back Office","G - 100L",2,1
"38a143e2",2,"Monday",125,62,"Web","O - 300L",6,0
"d3ae5de4",4,"Thursday",0,34,"Web","D - 100L",2,0
"9a7ef465",16,"Saturday",0,49,"Back Office","P - 300L",8,1
"7ed2b291",31,"Tuesday",0,22,"Web","I - 100L",2,0
"3b67f827",20,"Thursday",1,29,"Web","F -100L",2,1
"0e5cca63",29,"Saturday",1,29,"Back Office","F -100L",3,1
"0b471d5f",21,"Sunday",52,27,"Web","D - 100L",3,0
"649ce48c",31,"Tuesday",0,62,"Box Office","P - 300L",3,0
"4d62d89f",18,"Saturday",3,23,"Web","G - 100L",5,0
"d1254af8",5,"Tuesday",1,24,"Back Office","D - 100L",4,0
"a923e32c",6,"Tuesday",0,36,"Web","L1 - 200L",2,1
"2d4e832c",4,"Wednesday",2,70,"Back Office","R - 300L",4,0
"19db0892",23,"Saturday",5,37,"Web","M - 200L",2,1
NA,25,"Thursday",10,64,"Web","O - 300L",2,1
"af1a887c",25,"Thursday",6,80,"Web","P - 300L",5,1
"94977dc7",2,"Wednesday",2,47,"Web","P - 300L",1,1
"630bb498",10,"Saturday",20,50,"Web","R - 300L",4,0
"b6d875c6",18,"Saturday",0,34,"Web","D - 100L",2,0
"67e6e487",31,"Saturday",84,27,"Web","D - 100L",5,0
"6af0a268",18,"Saturday",5,58,"Web","R - 300L",6,0
"2fb17c11",24,"Thursday",0,60,"Web","R - 300L",4,0
"ff8aa2f2",5,"Wednesday",46,17,"Web","D - 100L",2,0
"25e73dca",14,"Saturday",1,64,"Back Office","O - 300L",2,1
"f3f8d883",30,"Tuesday",0,49,"Back Office","P - 300L",8,0
"08a0d4ee",29,"Monday",17,56,"Web","R - 300L",3,0
"819e4d47",16,"Thursday",4,25,"Web","D - 100L",2,0
"0e5cca63",2,"Monday",0,20,"Back Office","G - 100L",4,1
"ecbf6dde",5,"Tuesday",64,49,"Web","O - 300L",2,0
"570f26ca",31,"Saturday",4,36,"Web","M - 200L",3,0
"c548a4c8",20,"Thursday",77,22,"Back Office","G - 100L",3,1
NA,27,"Wednesday",85,70,"Box Office","R - 300L",2,1
"ad29e6fe",18,"Saturday",0,79,"Box Office","O - 300L",2,0
"39085333",2,"Wednesday",2,25,"Web","D - 100L",3,0
"4e1e4995",1,"Saturday",19,50,"Back Office","R - 300L",2,1
"9b7e111e",24,"Thursday",19,25,"Web","D - 100L",4,0
"34fa1750",8,"Saturday",227,30,"Web","H - 100L",2,0
"25d57a1c",24,"Saturday",41,18,"Web","D - 100L",3,1
"6e25bbda",30,"Saturday",1,50,"Back Office","R - 300L",2,0
"7c4e94ac",30,"Tuesday",6,30,"Web","F -100L",2,1
"6fd4131c",20,"Thursday",2,30,"Back Office","H - 100L",2,0
"de6744b7",9,"Monday",14,50,"Back Office","R - 300L",2,0
"2d4e832c",4,"Wednesday",0,28,"Back Office","D - 100L",8,0
"199354d3",27,"Saturday",0,47,"Box Office","O - 300L",2,0
"86f08399",24,"Tuesday",7,35,"Back Office","L1 - 200L",4,0
"f379f9f3",23,"Saturday",0,23,"Box Office","G - 100L",1,0
"4e1e4995",11,"Tuesday",77,64,"Back Office","P - 300L",2,1
"cfa08d97",20,"Tuesday",71,29,"Web","F -100L",2,0
"e019bb68",3,"Thursday",84,27,"Web","D - 100L",3,0
"df9227a0",28,"Thursday",8,68,"Back Office","R - 300L",2,0
"b3ba8a32",15,"Saturday",54,78,"Back Office","R - 300L",3,1
"84192c93",25,"Thursday",0,67,"Web","R - 300L",2,0
"7b889d9a",3,"Saturday",40,65,"Web","O - 300L",2,0
"92a14858",31,"Saturday",28,66,"Web","P - 300L",4,0
"fa4e99a6",18,"Saturday",0,67,"Web","R - 300L",2,0
"7e616c5b",24,"Tuesday",18,38,"Web","L1 - 200L",5,0
"f90c4971",21,"Sunday",11,42,"Web","L2 - 200L",4,0
"37530c68",14,"Saturday",1,69,"Web","R - 300L",2,0
"9732d93e",24,"Tuesday",0,76,"Back Office","R - 300L",1,1
NA,7,"Monday",4,79,"Box Office","P - 300L",2,1
"6ae45bea",18,"Saturday",1,80,"Web","P - 300L",1,0
"b3ba8a32",7,"Monday",5,23,"Back Office","G - 100L",4,1
"509a7a5b",21,"Saturday",1,24,"Web","D - 100L",2,0
"0e5cca63",18,"Thursday",0,42,"Back Office","L2 - 200L",8,1
"37900a7a",25,"Thursday",3,34,"Web","D - 100L",2,0
"b3ba8a32",31,"Saturday",11,62,"Back Office","O - 300L",3,1
"775b7655",18,"Tuesday",1,52,"Back Office","R - 300L",2,0
"c03518b9",31,"Monday",0,49,"Back Office","P - 300L",10,0
"8bb783c3",24,"Saturday",0,36,"Back Office","M - 200L",28,0
NA,23,"Monday",3,67,"Box Office","R - 300L",3,1
"6d65700e",17,"Saturday",11,64,"Web","O - 300L",2,0
"f44cd03a",18,"Saturday",0,68,"Box Office","R - 300L",1,0
"257df060",18,"Saturday",7,56,"Web","R - 300L",4,0
"662e9757",31,"Saturday",2,21,"Back Office","I - 100L",1,1
"16e4c389",28,"Sunday",1,18,"Web","D - 100L",1,0
"a9bccf71",26,"Saturday",10,17,"Web","D - 100L",2,0
"47a347bc",23,"Saturday",1,47,"Web","P - 300L",3,0
"de6744b7",9,"Monday",6,21,"Back Office","I - 100L",2,0
"b3ba8a32",5,"Thursday",10,78,"Back Office","R - 300L",3,1
"710706ef",31,"Tuesday",10,30,"Web","F -100L",2,0
"b3ba8a32",19,"Thursday",0,51,"Back Office","R - 300L",2,1
"3260808f",23,"Saturday",0,74,"Web","R - 300L",2,0
"295ae3a0",5,"Wednesday",1,25,"Web","D - 100L",2,0
"33228ea2",3,"Thursday",47,67,"Web","R - 300L",2,1
"eb4f6f9b",13,"Monday",24,55,"Web","R - 300L",2,0
"9a929a8d",9,"Thursday",2,25,"Web","D - 100L",1,0
"36c5dde5",4,"Thursday",0,22,"Back Office","I - 100L",2,0
"c9fdd094",16,"Saturday",0,57,"Back Office","R - 300L",10,0
"2920b727",8,"Saturday",0,80,"Web","P - 300L",2,0
"17c6a57d",8,"Saturday",157,47,"Web","P - 300L",2,0
"72e728a5",18,"Saturday",220,66,"Web","N - 300L",2,1
"eaa0bcbf",21,"Thursday",3,79,"Back Office","P - 300L",2,0
"66d4876a",21,"Saturday",30,26,"Web","C - 100L",2,0
"4e1e4995",30,"Saturday",3,65,"Back Office","P - 300L",3,1
"14e2d38a",31,"Saturday",0,63,"Back Office","P - 300L",17,1
"a4fa3b47",14,"Wednesday",0,24,"Back Office","D - 100L",6,0
"ecd34202",3,"Thursday",6,47,"Web","P - 300L",2,0
"415b518d",5,"Wednesday",14,16,"Web","C - 100L",2,0
"eede9bcc",5,"Thursday",73,78,"Back Office","R - 300L",4,0
"19673d81",6,"Thursday",20,61,"Web","R - 300L",2,0
"a4eb89d0",23,"Saturday",2,40,"Back Office","L1 - 200L",2,0
"2debc754",9,"Thursday",9,71,"Back Office","R - 300L",2,1
"2b7b58a4",18,"Saturday",0,26,"Box Office","C - 100L",2,0
"2e078efc",20,"Tuesday",63,80,"Web","O - 300L",2,0
"0ae4a71c",2,"Monday",123,42,"Web","L2 - 200L",2,1
"514f9a12",12,"Wednesday",0,24,"Back Office","D - 100L",9,0
"37ad5454",13,"Sunday",66,22,"Web","I - 100L",4,0
"9f515413",16,"Tuesday",15,17,"Web","D - 100L",2,1
"1d5a084a",23,"Saturday",0,30,"Web","H - 100L",1,0
"7397e8df",29,"Saturday",23,66,"Web","P - 300L",1,0
"6c62573f",10,"Thursday",34,47,"Web","O - 300L",6,0
"4f13b7fa",2,"Wednesday",82,16,"Web","C - 100L",2,0
"b3ba8a32",7,"Monday",11,27,"Back Office","D - 100L",2,1
"1d774104",10,"Thursday",1,55,"Web","Q - 300L",3,0
"b3ba8a32",19,"Thursday",10,38,"Back Office","M - 200L",1,1
"61c7c7e5",19,"Sunday",14,70,"Web","Q - 300L",2,0
"4eae59d5",22,"Thursday",0,71,"Web","R - 300L",2,1
"1d9e034e",31,"Saturday",19,23,"Web","G - 100L",1,1
"937646af",16,"Tuesday",0,28,"Web","D - 100L",1,0
"de6744b7",9,"Monday",12,47,"Back Office","P - 300L",2,0
"ae26752d",6,"Wednesday",6,16,"Back Office","C - 100L",2,0
"2d734741",11,"Tuesday",19,21,"Back Office","G - 100L",1,1
"cf8a1a6d",31,"Tuesday",7,39,"Web","M - 200L",2,0
"8d4b48e0",10,"Thursday",65,21,"Web","I - 100L",2,0
